-0.000012	0.000001	0.383232	0.060108	-0.281051	0.665504	-0.751786	0.659915	-1.413733	0.568622	-5.193430	0.316569	-9.536138	0.234527	-19.181293	0.164425	-30.057712	0.130574
-0.000012	0.000001	0.385391	0.044210	-0.270173	0.669978	-0.745157	0.667405	-1.410688	0.576121	-5.193162	0.320960	-9.536058	0.237783	-19.181274	0.166708	-30.057704	0.132387
-0.000013	0.000001	0.386891	0.028235	-0.259223	0.674274	-0.738452	0.674829	-1.407603	0.583603	-5.192891	0.325351	-9.535977	0.241039	-19.181254	0.168992	-30.057696	0.134200
-0.000013	0.000001	0.387728	0.012213	-0.248205	0.678392	-0.731674	0.682185	-1.404478	0.591070	-5.192616	0.329741	-9.535894	0.244296	-19.181233	0.171275	-30.057688	0.136014
-0.000013	0.000001	0.387902	-0.003831	-0.237121	0.682329	-0.724823	0.689474	-1.401314	0.598519	-5.192337	0.334131	-9.535811	0.247552	-19.181213	0.173558	-30.057680	0.137827
-0.000014	0.000001	0.387410	-0.019868	-0.225974	0.686086	-0.717900	0.696693	-1.398109	0.605951	-5.192055	0.338521	-9.535726	0.250808	-19.181192	0.175841	-30.057671	0.139640
-0.000014	0.000001	0.386256	-0.035871	-0.214767	0.689660	-0.710905	0.703843	-1.394866	0.613367	-5.191769	0.342910	-9.535641	0.254064	-19.181171	0.178125	-30.057662	0.141454
-0.000014	0.000001	0.384439	-0.051813	-0.203504	0.693051	-0.703838	0.710922	-1.391583	0.620765	-5.191479	0.347299	-9.535554	0.257320	-19.181149	0.180408	-30.057654	0.143267
-0.000015	0.000001	0.381964	-0.067666	-0.192186	0.696259	-0.696702	0.717931	-1.388260	0.628145	-5.191186	0.351688	-9.535466	0.260576	-19.181128	0.182691	-30.057645	0.145080
-0.000015	0.000001	0.378835	-0.083402	-0.180817	0.699281	-0.689496	0.724867	-1.384899	0.635508	-5.190889	0.356077	-9.535378	0.263832	-19.181106	0.184975	-30.057636	0.146893
-0.000015	0.000001	0.375057	-0.098997	-0.169400	0.702119	-0.682221	0.731732	-1.381498	0.642852	-5.190588	0.360466	-9.535288	0.267088	-19.181084	0.187258	-30.057627	0.148707
-0.000016	0.000001	0.370637	-0.114421	-0.157938	0.704769	-0.674878	0.738523	-1.378058	0.650179	-5.190284	0.364854	-9.535197	0.270344	-19.181061	0.189541	-30.057618	0.150520
-0.000016	0.000002	0.365582	-0.129650	-0.146435	0.707233	-0.667467	0.745241	-1.374579	0.657487	-5.189975	0.369242	-9.535104	0.273600	-19.181038	0.191824	-30.057609	0.152333
-0.000017	0.000002	0.359900	-0.144656	-0.134892	0.709509	-0.659990	0.751884	-1.371062	0.664777	-5.189664	0.373630	-9.535011	0.276855	-19.181015	0.194108	-30.057599	0.154146
-0.000017	0.000002	0.353602	-0.159415	-0.123314	0.711597	-0.652447	0.758452	-1.367505	0.672047	-5.189348	0.378017	-9.534917	0.280111	-19.180992	0.196391	-30.057590	0.155960
-0.000017	0.000002	0.346698	-0.173900	-0.111703	0.713495	-0.644839	0.764944	-1.363910	0.679299	-5.189029	0.382404	-9.534821	0.283367	-19.180968	0.198674	-30.057580	0.157773
-0.000018	0.000002	0.339200	-0.188088	-0.100062	0.715205	-0.637167	0.771360	-1.360277	0.686532	-5.188706	0.386791	-9.534725	0.286623	-19.180945	0.200958	-30.057570	0.159586
-0.000018	0.000002	0.331121	-0.201953	-0.088395	0.716724	-0.629430	0.777699	-1.356605	0.693745	-5.188380	0.391178	-9.534627	0.289879	-19.180920	0.203241	-30.057561	0.161399
-0.000019	0.000002	0.322475	-0.215472	-0.076704	0.718053	-0.621631	0.783960	-1.352894	0.700938	-5.188050	0.395564	-9.534528	0.293134	-19.180896	0.205524	-30.057551	0.163213
-0.000019	0.000002	0.313275	-0.228622	-0.064993	0.719192	-0.613770	0.790143	-1.349146	0.708112	-5.187716	0.399950	-9.534428	0.296390	-19.180871	0.207807	-30.057541	0.165026
-0.000019	0.000002	0.303539	-0.241380	-0.053265	0.720139	-0.605848	0.796247	-1.345359	0.715266	-5.187378	0.404336	-9.534327	0.299646	-19.180846	0.210091	-30.057530	0.166839
-0.000020	0.000002	0.293283	-0.253725	-0.041522	0.720895	-0.597865	0.802271	-1.341534	0.722399	-5.187037	0.408722	-9.534225	0.302901	-19.180821	0.212374	-30.057520	0.168652
-0.000020	0.000002	0.282523	-0.265634	-0.029769	0.721460	-0.589823	0.808216	-1.337672	0.729512	-5.186692	0.413107	-9.534122	0.306157	-19.180796	0.214657	-30.057510	0.170466
-0.000021	0.000002	0.271280	-0.277088	-0.018007	0.721833	-0.581721	0.814080	-1.333771	0.736605	-5.186343	0.417492	-9.534018	0.309412	-19.180770	0.216940	-30.057499	0.172279
-0.000021	0.000002	0.259571	-0.288067	-0.006241	0.722014	-0.573562	0.819862	-1.329833	0.743677	-5.185991	0.421876	-9.533912	0.312668	-19.180744	0.219224	-30.057489	0.174092
-0.000021	0.000002	0.247417	-0.298552	0.005527	0.722004	-0.565345	0.825563	-1.325857	0.750727	-5.185635	0.426261	-9.533806	0.315923	-19.180718	0.221507	-30.057478	0.175905
-0.000022	0.000002	0.234839	-0.308525	0.017293	0.721802	-0.557072	0.831181	-1.321844	0.757756	-5.185276	0.430645	-9.533698	0.319179	-19.180691	0.223790	-30.057467	0.177719
-0.000022	0.000002	0.221857	-0.317969	0.029055	0.721408	-0.548743	0.836716	-1.317793	0.764764	-5.184912	0.435029	-9.533589	0.322434	-19.180664	0.226073	-30.057456	0.179532
-0.000023	0.000002	0.208496	-0.326868	0.040809	0.720822	-0.540359	0.842168	-1.313705	0.771751	-5.184545	0.439412	-9.533479	0.325689	-19.180637	0.228357	-30.057445	0.181345
